id,AREA_SQKM,Long,Lat,Age_0_4_yr_M,Age_0_4_yr_F,Age_5_14_yr_M,Age_5_14_yr_F,Age_15_19_yr_M,Age_15_19_yr_F,Age_20_24_yr_M,Age_20_24_yr_F,Age_25_34_yr_M,Age_25_34_yr_F,Age_35_44_yr_M,Age_35_44_yr_F,Age_45_54_yr_M,Age_45_54_yr_F,Age_55_64_yr_M,Age_55_64_yr_F,Age_65_74_yr_M,Age_65_74_yr_F,Age_75_84_yr_M,Age_75_84_yr_F,Age_85ov_M,Age_85ov_F,Counted_Census_Night_home_M,Counted_Census_Night_home_F,Count_Census_Nt_Ewhere_Aust_M,Count_Census_Nt_Ewhere_Aust_F,Indigenous_psns_Aboriginal_M,Indigenous_psns_Aboriginal_F,Indig_psns_Torres_Strait_Is_M,Indig_psns_Torres_Strait_Is_F,Indig_Bth_Abor_Torres_St_Is_M,Indig_Bth_Abor_Torres_St_Is_F,Indigenous_P_Tot_M,Indigenous_P_Tot_F,Birthplace_Australia_M,Birthplace_Australia_F,Birthplace_Elsewhere_M,Birthplace_Elsewhere_F,Lang_spoken_home_Eng_only_M,Lang_spoken_home_Eng_only_F,Lang_spoken_home_Oth_Lang_M,Lang_spoken_home_Oth_Lang_F,Australian_citizen_M,Australian_citizen_F,High_yr_schl_comp_Yr_12_eq_M,High_yr_schl_comp_Yr_12_eq_F,Count_psns_occ_priv_dwgs_M,Count_psns_occ_priv_dwgs_F,Count_Persons_other_dwgs_M,Count_Persons_other_dwgs_F,Median_mortgage_repay_monthly,Median_Tot_prsnl_inc_weekly,Median_Tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_Tot_hhd_inc_weekly,Average_household_size,Total_Total,M_Tot_Married,M_Tot_Separated,M_Tot_Divorced,M_Tot_Widowed,M_Tot_Never_Married,F_Tot_Married,F_Tot_Separated,F_Tot_Divorced,F_Tot_Widowed,F_Tot_Never_Married,Tot_Indigenous_M,Tot_Indigenous_F,Tot_Non_Indigenous_M,Tot_Non_Indigenous_F,Tot_Indig_status_ns_M,Tot_Indig_status_ns_F,SEO_Males,SEO_Females,Buddhism_M,Buddhism_F,Christianity_Tot_M,Christianity_Tot_F,Hinduism_M,Hinduism_F,Islam_M,Islam_F,Judaism_M,Judaism_F,Other_Religions_Tot_M,Other_Religions_Tot_F,No_Religion_M,No_Religion_F,M_Tot_Volunteer,M_Tot_N_a_volunteer,F_Tot_Volunteer,F_Tot_N_a_volunteer,Total_PDs_Dwellings,Total_PDs_Persons,O_OR_Total,O_MTG_Total,R_Tot_Total,lfs_Unmplyed_lookng_for_wrk_M,lfs_Unmplyed_lookng_for_wrk_F,lfs_Tot_LF_M,lfs_Tot_LF_F,M_PGrad_Deg_Total,M_BachDeg_Total,F_PGrad_Deg_Total,F_BachDeg_Total,STATE,Infant_Mort,Accidental_Mort,Old_Age_M,Old_Age_F,Density,Stay_at_home,Aboriginal,Foreign,Unemp,Marriage_Prob,Male_Ratio,Dist_Major_City,Imp_State,AUS_MORT_DTH
398,600.6730852,145.7688018,-38.39840496,286,246,660,562,257,295,220,179,382,414,548,577,623,692,669,652,415,385,212,253,71,146,4107,4173,238,226,27,24,0,5,0,0,27,29,3682,3724,480,514,4074,4130,125,152,3977,4054,930,1238,4040,4102,179,177,1387,489,1177,1.1,969,2.5,8500,1895,115,254,114,1019,1900,107,338,350,901,34,29,4153,4233,159,137,4074,4130,15,28,2331,2671,3,4,3,10,4,3,10,20,1491,1270,809,2350,1024,2359,3765,8144,1317,1253,558,81,91,2263,1931,38,184,33,326,VIC,0.062588235,0.046941176,0.082107987,0.092224444,14.12727311,0.518880132,0.00658746,0.149511822,0.020232914,0.150335255,1.028415818,95.85645378,NotImp,0.060829097
399,3.987133215,152.9295425,-27.62129003,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,5,0,0,0,3,0,0,0,0,500,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,QLD,0,0,0.75,0,0.601547998,0.75,0,0.75,0,0.75,6,19.10362375,Imp,-0.460687373
400,13.08410542,121.4938977,-30.78943314,338,355,587,520,261,242,359,325,695,633,619,539,585,501,431,314,164,135,50,53,10,16,3810,3459,289,175,368,373,4,3,6,12,378,388,2684,2446,824,704,3178,2922,258,245,2880,2645,777,890,3332,3143,760,524,1625,788,1909,1.1,1681,2.6,7756,1177,119,265,55,1561,1097,118,256,137,1144,378,389,3159,2814,563,430,3178,2922,23,21,1941,1949,23,13,16,15,0,0,18,16,1152,954,299,2203,376,1950,2768,6476,454,1088,848,115,96,2241,1609,18,102,12,152,WA,0.089350181,0.088189789,0.028877143,0.026298827,550.6917029,0.483176486,0.098749517,0.261828026,0.027201238,0.122470027,1.238742823,550.5197308,NotImp,-0.352037097
401,458.8333716,152.7630973,-26.73728705,186,143,473,451,242,225,102,105,211,248,431,514,523,672,727,839,594,617,271,239,69,97,3555,3905,273,245,29,40,3,3,0,3,32,46,2845,3068,747,831,3498,3778,121,155,3377,3659,1491,1748,3505,3845,244,283,1500,469,1023,1.1,866,2.3,7877,1807,101,330,92,836,1831,129,493,310,793,32,45,3587,3915,207,192,3499,3778,84,146,1928,2192,12,12,7,3,0,3,39,68,1252,1231,899,2006,1221,2060,3819,7350,1506,938,701,144,97,1756,1748,154,377,130,530,QLD,0.04176717,0.02627904,0.11855801,0.120969789,17.13011818,0.530337649,0.00990099,0.235338919,0.030591521,0.184691546,0.946366782,85.55953823,Imp,0.039473377
402,30.57127325,151.2037027,-23.84022385,0,0,0,0,0,0,0,0,0,0,7,0,5,5,18,5,3,3,5,0,0,0,34,13,4,0,0,0,0,0,0,0,0,0,27,10,12,3,38,11,3,0,38,10,8,6,36,13,41,24,1322,566,1166,1.2,500,1.3,113,9,4,15,4,6,8,0,0,0,3,0,0,38,12,0,0,39,11,0,0,17,9,0,0,0,0,0,0,0,0,15,3,0,38,3,10,37,52,32,4,0,6,0,25,7,3,0,0,0,QLD,0,0,0.070175439,0.026315789,3.579203129,0.149122807,0,0.157894737,0.052631579,0.201754386,2.714285714,442.9938017,Imp,-0.458569049
403,5.923588529,151.2443302,-33.94402327,946,911,1487,1426,861,736,1295,1298,2456,2509,2088,2331,1772,1988,1405,1614,1036,1157,658,919,245,456,13726,14839,523,504,143,185,11,6,0,3,154,194,7437,7819,5559,6265,8124,8420,5002,5752,10757,11732,7435,7867,12949,14010,1097,1146,2600,669,1877,1.2,1428,2.5,29200,5423,284,673,246,5190,5501,358,1187,1168,4794,152,196,12951,13985,1146,1163,8123,8421,493,657,7994,9181,92,78,266,261,755,863,47,54,2975,2658,1567,8987,1973,9715,11957,26957,3361,2735,4515,446,374,7537,7093,963,2370,914,2714,NSW,0.06359589,0.08880137,0.066401836,0.086709359,4217.466113,0.526077874,0.0119174,0.773192699,0.02808123,0.134104996,1.014308087,9.181650483,NotImp,1.214675229
404,204.3100754,152.1269723,-32.62784329,96,84,237,195,72,87,60,51,119,137,164,186,260,235,380,443,521,509,289,242,51,81,2029,2073,223,177,82,60,0,3,4,3,86,66,1828,1802,304,313,2080,2072,71,79,2061,2044,583,573,2020,2036,240,225,1600,421,865,1,757,2.1,4524,1164,54,195,90,419,1170,42,186,243,328,85,67,2060,2073,105,111,2081,2071,10,17,1668,1742,3,3,3,3,4,0,7,12,372,290,408,1366,521,1309,3420,4055,999,337,473,54,45,781,636,47,150,23,160,NSW,0.039787798,0.024535809,0.190276243,0.183867403,22.03496341,0.507403315,0.03359116,0.169502762,0.021878453,0.179005525,1.022272727,162.2310279,NotImp,-0.043693836
405,9.187105961,145.0666894,-37.92211026,992,812,1720,1598,864,686,727,628,1390,1415,2069,2305,1828,1916,1267,1389,840,975,734,1002,286,481,12263,12790,453,418,26,25,3,0,0,0,29,25,8372,8612,3878,4149,8690,8983,3640,3888,11207,11670,5698,6294,12182,12708,325,354,2037,595,1695,1.1,1406,2.7,25571,5637,205,554,279,3325,5642,298,954,1109,2795,29,25,12253,12777,433,407,8691,8983,210,259,6964,7918,185,164,91,81,1302,1273,76,76,2916,2559,1451,7933,1890,8291,10132,24889,3759,3447,1912,329,265,6914,6273,463,1764,453,2145,VIC,0.070548668,0.052989715,0.072735805,0.096120757,2510.133898,0.517871109,0.002111685,0.608282496,0.023228531,0.132918817,1.010890302,15.05400971,NotImp,1.353440939
406,68.95574083,147.411958,-19.5768757,292,322,612,645,320,266,269,206,485,523,533,574,611,609,593,553,412,480,256,357,80,154,4230,4531,234,158,202,239,45,26,40,47,287,312,3755,3983,420,428,3934,4114,286,353,4030,4276,1064,1187,4069,4347,442,403,1300,539,1294,1.1,969,2.4,9258,1817,104,272,100,1266,1836,121,299,520,948,284,312,3928,4144,252,234,3933,4115,19,29,3506,3840,5,4,7,4,4,0,7,11,535,466,621,2624,851,2568,3821,8416,1328,934,1082,98,81,2387,1931,31,160,16,277,QLD,0.06632102,0.051306978,0.080786262,0.107030997,132.3408185,0.51463441,0.064693811,0.160600497,0.019332541,0.152932282,0.995316682,1047.363534,Imp,0.12357628
407,5.620441176,144.8819717,-37.81797615,547,608,712,650,289,257,393,352,1185,1365,1435,1418,930,937,542,552,306,381,266,359,85,179,6412,6790,278,268,19,22,0,4,0,0,19,26,4533,4862,1808,1897,4727,5061,1640,1755,5693,6137,3247,3700,6283,6671,282,280,2184,767,2033,1.1,1584,2.4,13515,2406,134,342,114,2436,2402,141,497,480,2278,18,24,6338,6781,332,253,4728,5059,240,255,3178,3768,71,44,132,103,5,15,45,39,2385,2292,778,4256,1033,4402,5869,12955,1586,1972,1693,172,154,3977,3775,306,1145,368,1391,VIC,0.085460599,0.055123936,0.048609056,0.067993489,2041.404741,0.52293578,0.003329387,0.525303344,0.024119562,0.126368748,0.997465335,7.155237793,NotImp,0.166164734
408,12.02778219,145.1196888,-37.72885766,515,508,871,860,471,464,474,465,933,1057,1141,1193,973,1158,986,1160,657,743,321,384,96,198,7093,7863,346,328,23,33,3,0,0,0,26,33,6138,6759,1097,1207,6704,7302,565,702,6884,7583,3260,3889,7059,7743,192,262,1852,681,1822,1.1,1460,2.5,15253,3229,167,392,148,2118,3246,233,706,547,2092,24,33,7240,7990,174,170,6701,7303,45,81,4183,5061,17,21,41,36,9,9,29,40,2460,2219,1137,4634,1534,4992,6410,14800,2318,2430,1074,169,152,4380,4249,279,937,266,1340,VIC,0.067068773,0.06156166,0.070407762,0.086862462,1170.805573,0.538153927,0.003867838,0.23410253,0.021043661,0.14376557,0.962723272,16.69888152,NotImp,0.288204009
409,1338.699778,150.6239229,-23.62855409,74,60,142,135,58,54,42,28,75,95,121,124,157,158,159,127,92,86,47,37,4,6,899,869,71,42,36,43,3,3,3,0,42,46,849,807,39,37,886,843,3,7,861,831,169,242,874,841,67,57,1625,560,1487,1.1,1277,2.7,1837,416,14,82,15,223,423,22,55,51,162,41,45,845,801,86,63,886,841,0,5,612,631,0,0,0,0,0,0,7,6,223,168,122,526,159,482,717,1716,282,252,88,25,24,485,419,6,8,0,59,QLD,0.072945019,0.038105607,0.077801959,0.070184984,1.371202736,0.511425462,0.047878128,0.046789989,0.026659412,0.130032644,1.099660249,490.3694093,Imp,-0.406737861
410,6.522270953,144.8023892,-37.73716444,579,604,1074,1011,582,596,812,674,1733,1559,1195,1208,1082,1130,1126,1097,757,824,441,532,103,165,9235,9160,249,240,19,26,3,0,3,3,25,29,3480,3336,5147,5277,2695,2515,6012,6176,6978,7049,3443,3167,8901,8850,553,523,1400,357,931,1.2,844,2.8,18828,3679,272,642,178,3055,3661,351,785,776,2215,24,30,8701,8667,758,703,2695,2516,1261,1410,4969,5243,313,212,545,494,4,3,481,302,952,833,497,6181,656,6107,6986,17750,2453,1600,1940,421,387,4266,3041,135,541,137,591,VIC,0.062831952,0.078925005,0.069095544,0.080779648,2502.967537,0.499707897,0.002867917,1.200913485,0.042912529,0.159541133,1.086742294,16.52751156,NotImp,0.346248572
411,820.0754331,152.9370845,-26.32105789,562,487,1576,1378,659,622,321,306,640,741,1258,1483,1724,1889,1676,1705,1123,1035,466,380,84,140,9341,9697,749,469,112,110,6,0,8,11,126,121,7622,7683,1908,1974,9270,9383,325,375,8861,8978,3205,3703,9293,9647,446,462,1700,479,1147,1.1,976,2.6,19847,4429,260,816,173,2275,4497,280,997,546,1978,125,120,9454,9607,512,438,9270,9384,108,168,5353,5817,5,16,12,9,9,12,44,86,3414,3012,1515,5825,2063,5718,8606,18938,2838,3034,1354,364,330,4796,4509,170,690,167,981,QLD,0.052854336,0.031591676,0.084290609,0.078345425,24.17195692,0.526299879,0.012444579,0.230854494,0.03496574,0.1547763,1.023121387,128.1553992,Imp,0.308571208
412,1484.469151,143.9395418,-37.94209345,221,191,531,501,204,214,131,115,275,317,469,459,526,534,445,437,251,203,83,86,9,14,2968,2910,177,160,12,27,0,0,7,0,19,27,2684,2612,344,335,2968,2883,100,97,2918,2834,745,987,2957,2925,59,57,1380,531,1353,1.1,1165,2.8,5996,1404,77,155,42,718,1406,52,181,125,617,17,28,3038,2949,90,93,2968,2885,18,22,1824,1837,3,0,0,0,0,5,7,10,1013,913,549,1699,625,1617,2488,5882,785,1085,214,59,62,1737,1396,38,160,39,276,VIC,0.068712475,0.041027352,0.057195264,0.050525263,4.036435221,0.514757379,0.007670502,0.146073037,0.020176755,0.105386026,1.063577951,90.9712729,NotImp,-0.334754945
413,5.142469999,144.9612668,-37.76644152,663,628,676,601,369,393,1223,1377,3143,3308,1995,1880,1191,1221,791,876,567,625,375,501,134,227,10609,11110,517,526,30,37,4,3,0,3,34,43,6709,7173,3637,3777,6883,7448,3548,3610,8607,9301,6699,7437,10065,10789,960,768,2000,685,1809,1.2,1432,2.3,22582,3196,208,568,135,5679,3122,194,697,674,5720,36,41,10361,10955,729,640,6883,7448,267,369,4176,4849,303,203,633,477,23,37,103,86,4308,4478,1606,7266,2328,7319,10169,20854,2301,2331,4417,435,382,6861,6942,942,2478,1099,3080,VIC,0.057169427,0.115135949,0.04764646,0.059912323,3676.371232,0.514856308,0.003409644,0.645264137,0.036177656,0.109639995,1.084397232,5.30311114,NotImp,0.446963901
414,16.91422744,151.3479067,-33.42525103,579,576,898,888,466,486,669,729,1306,1346,1121,1161,1246,1344,1028,1110,694,808,410,652,164,389,8140,9096,440,394,190,206,7,4,3,3,200,213,6256,7013,1620,1727,7166,7903,768,905,7200,8062,3166,3455,7797,8642,872,903,1733,560,1335,1.1,1000,2.2,18215,2997,320,787,181,2817,3026,307,1126,931,2636,198,212,7720,8598,662,681,7165,7904,138,196,5205,6340,82,67,72,53,5,22,47,50,2014,1757,1089,5258,1428,5744,8279,16440,1824,2115,3392,325,284,4603,4212,236,779,191,1050,NSW,0.063409278,0.076749931,0.069609135,0.101504172,1016.789591,0.523495828,0.022672376,0.275581906,0.033432148,0.200483092,0.9794544,50.87503401,NotImp,0.749289713
415,7.15333536,150.7949261,-34.56187769,251,238,516,461,266,268,217,236,395,424,419,436,467,511,430,437,249,281,139,179,54,129,3244,3458,158,142,134,145,3,3,3,3,140,151,2724,2882,553,582,3100,3247,207,244,3081,3264,675,760,3210,3353,110,183,1733,467,1209,1.1,1030,2.7,6857,1316,68,225,78,946,1324,127,282,301,867,139,150,3161,3337,102,113,3101,3247,14,23,2397,2703,0,3,14,12,0,0,9,12,731,604,275,2177,418,2293,2589,6562,781,929,651,126,132,1742,1471,19,93,11,161,NSW,0.071313986,0.066063876,0.064450277,0.085885098,841.0055146,0.527267425,0.042432196,0.231262759,0.037620297,0.15762613,1.011292719,17.68319289,NotImp,-0.059721846
416,850.315366,144.0393596,-37.64734117,163,148,414,362,216,214,97,82,185,229,372,387,463,458,462,397,268,233,117,87,28,31,2650,2521,133,107,25,20,0,0,0,0,25,20,2342,2238,303,286,2575,2463,99,77,2547,2415,658,887,2609,2511,124,69,1400,508,1325,1.1,1141,2.6,5313,1204,76,189,65,672,1221,51,167,104,574,29,19,2639,2524,116,86,2576,2464,17,19,1736,1721,0,0,5,3,4,0,16,24,773,672,509,1543,572,1410,2285,5118,833,867,196,70,64,1508,1214,44,149,69,254,VIC,0.058535667,0.033690947,0.077719232,0.066051938,6.240930462,0.499435454,0.008468197,0.143959353,0.025216409,0.122694769,1.093443267,83.34159711,NotImp,-0.256776587
417,364.44215,138.8820872,-34.81031445,165,155,507,484,273,271,178,159,222,230,454,548,672,625,522,493,294,270,126,105,21,62,3267,3242,168,160,12,11,3,3,0,0,15,14,2756,2733,580,594,3246,3220,99,112,3165,3149,1081,1296,3274,3228,78,85,1600,596,1574,1.1,1383,2.8,6666,1658,65,201,52,792,1673,53,212,149,678,18,12,3321,3306,95,82,3247,3219,15,19,1870,2048,7,0,0,0,0,0,10,17,1232,1023,698,1958,850,1816,2590,6502,927,1132,252,67,77,2030,1740,63,253,68,369,SA,0.0480048,0.050555056,0.066146693,0.065546723,18.2409172,0.511474426,0.004349783,0.207739613,0.02159892,0.10979451,1.058569667,28.90538285,Imp,-0.226621417
418,34.38767573,145.330339,-37.98627175,180,143,596,492,333,328,254,221,259,256,457,518,595,609,477,446,239,211,112,115,35,110,3410,3349,127,99,8,11,0,4,0,0,8,15,2500,2468,897,854,2688,2629,746,739,3220,3176,1161,1363,3349,3193,111,207,2167,627,1931,1.1,1944,3.4,6862,1682,40,104,57,876,1691,46,130,204,743,9,11,3407,3334,121,102,2689,2628,57,67,2299,2344,21,22,109,105,0,0,35,36,740,575,406,2169,532,2109,2026,6541,787,1002,87,49,71,2041,1702,54,280,46,351,VIC,0.047070825,0.069221801,0.056243625,0.063529069,193.9093161,0.506484045,0.003351304,0.471513915,0.017485065,0.084656856,1.095385568,37.46650814,NotImp,-0.148699295
419,2.514777272,145.0703679,-37.89683769,294,255,498,449,204,204,297,317,798,761,686,736,575,597,430,425,217,247,177,211,67,147,4103,4225,141,126,3,5,0,0,0,0,3,5,2681,2770,1418,1465,2820,2896,1293,1355,3422,3518,2395,2503,4051,4191,120,114,2000,706,1946,1.2,1353,2.4,8479,1727,58,196,82,1386,1722,95,267,300,1267,0,6,4106,4236,137,108,2821,2895,124,154,2111,2415,236,184,46,39,162,161,50,50,1177,1070,533,2716,724,2756,3770,8240,1077,1072,1252,102,115,2546,2337,366,834,282,965,VIC,0.064748201,0.0724142,0.054363208,0.07134434,2412.386147,0.514858491,0.000943396,0.652240566,0.025589623,0.117688679,1.052070419,13.15369925,NotImp,0.009518894
420,36.72393271,150.921087,-33.66302312,841,694,1841,1740,680,552,519,475,869,1054,1751,1909,1275,1119,852,847,418,405,125,129,37,37,8945,8772,261,190,45,38,3,0,0,0,48,38,6274,6110,2551,2540,6784,6571,2044,2113,8152,7984,3688,3815,8769,8676,302,225,2800,801,2348,1.1,2302,3.4,17973,4171,126,264,72,1891,4215,173,407,233,1496,48,39,8775,8620,384,302,6785,6569,136,120,6726,6898,237,256,281,244,9,15,125,125,1077,827,921,5213,1203,4987,5306,17445,1173,3108,753,183,189,5171,4491,346,1038,264,1335,NSW,0.085405887,0.05530518,0.032268833,0.031768109,476.4349501,0.502559252,0.004784689,0.514520975,0.020696562,0.070935796,1.084953458,34.86202203,NotImp,-0.166101563
421,7.041052094,130.8940863,-12.34895369,116,122,191,187,58,63,68,73,169,164,225,201,108,117,64,55,37,27,14,13,0,0,973,983,78,38,25,36,0,0,4,0,29,36,768,729,244,259,805,785,211,203,929,873,398,434,986,1013,284,280,3484,1015,2428,1.1,2279,3.1,2566,452,22,41,12,216,468,13,40,16,175,28,39,981,955,40,31,806,785,30,29,676,695,13,17,10,5,0,4,0,3,254,213,109,591,134,544,705,1999,77,134,416,12,22,615,501,31,100,28,141,NT,0.092751364,0.054949337,0.01986755,0.015582392,319.1124706,0.413322945,0.025321387,0.357226334,0.013245033,0.056096611,1.105263158,2628.151778,Imp,-0.445390229
422,50.64060715,138.9913199,-34.46681194,187,189,390,381,185,157,163,134,355,356,369,382,351,383,391,390,283,321,169,222,61,149,2764,2939,141,124,24,17,3,8,0,0,27,25,2568,2725,245,256,2792,2936,55,76,2709,2920,748,846,2758,2908,137,105,1408,537,1281,1,989,2.4,5910,1288,57,167,70,741,1306,61,206,331,592,26,27,2822,2991,56,46,2793,2936,9,4,2049,2338,4,0,3,3,0,0,7,12,657,564,520,1703,704,1692,2672,5666,880,817,582,57,52,1579,1336,17,122,13,195,SA,0.063620981,0.050253807,0.086787346,0.11706987,114.4448202,0.521062426,0.008797158,0.106919303,0.018440196,0.150905092,0.990788127,62.583827,Imp,-0.003939688
423,67.77693544,144.3217517,-36.67624958,340,343,625,587,308,323,279,285,667,656,567,607,553,634,484,474,294,317,149,157,34,52,4065,4243,236,191,65,62,4,3,0,3,69,68,3891,3999,235,232,4035,4146,114,115,4010,4139,1088,1401,4037,4185,178,171,1500,567,1362,1.1,1182,2.6,8572,1742,87,203,69,1239,1727,138,307,221,1106,69,65,4074,4200,158,168,4037,4144,12,13,2626,2883,12,11,6,8,0,3,9,11,1231,1126,547,2578,705,2577,3321,8223,930,1427,687,82,89,2387,2093,33,225,32,435,VIC,0.079678021,0.065795614,0.055639799,0.061355418,124.6348059,0.522454217,0.015980404,0.081185116,0.019946343,0.119561414,1.035894965,138.6819563,NotImp,-0.18603361
424,7.061254788,153.4215237,-28.0497873,300,270,672,588,338,313,344,417,783,818,839,851,712,804,726,790,574,613,315,423,99,200,5411,5838,294,247,36,35,6,0,3,4,45,39,3616,3807,1621,1798,4627,4859,671,828,4478,4809,2332,2565,5210,5673,412,403,2000,544,1306,1.1,1092,2.4,11696,2212,150,450,108,1811,2258,160,627,549,1632,43,41,5243,5652,417,395,4625,4861,109,182,3531,4038,19,23,40,32,29,25,35,31,1241,1109,597,3637,819,3852,5036,10883,1599,1360,1421,222,189,3001,2871,118,484,111,610,QLD,0.04873461,0.065064979,0.084466102,0.10566812,1450.890749,0.524236984,0.007181329,0.420449688,0.035137215,0.174745661,1.005466408,3.639953954,Imp,0.275535034
425,10.75155257,151.2122958,-33.79969849,947,868,1992,1731,694,726,583,562,1001,1152,1852,2078,1810,1899,1349,1524,844,915,553,662,192,389,11293,12057,525,448,24,13,0,0,3,6,27,19,7790,8057,3582,3963,8943,9144,2445,2925,10362,10825,6562,7036,11166,11875,363,479,3250,928,2707,1.1,2501,2.8,23882,5457,154,440,180,2642,5566,177,753,804,2607,25,20,11340,12048,452,435,8943,9144,247,347,7319,8119,72,80,83,92,222,221,46,55,2974,2793,1893,6482,2578,6809,8920,23040,3595,2732,1752,226,237,6352,5727,1103,2675,868,2761,NSW,0.07599866,0.047944058,0.06653268,0.082317967,2032.242111,0.526818239,0.001926056,0.540761211,0.019386174,0.105011933,0.989284219,7.553640442,NotImp,0.903071356
426,1.740690754,144.9997617,-37.804598,125,116,124,149,81,95,198,180,684,716,467,379,331,269,257,218,118,131,73,106,23,67,2328,2286,153,141,5,10,0,3,0,0,5,13,1461,1443,703,710,1599,1582,591,584,1942,1889,1474,1432,2051,2042,376,325,2200,858,2235,1.2,1792,2.3,4791,651,52,174,26,1331,628,44,174,121,1194,6,12,2187,2157,288,257,1600,1582,194,191,745,931,17,12,20,4,14,15,12,9,1013,894,340,1607,508,1397,2019,4092,437,599,766,79,54,1525,1389,167,583,201,628,VIC,0.050302651,0.078897934,0.044657763,0.063439065,1748.09945,0.508973289,0.00375626,0.540066778,0.027754591,0.123330551,1.104138852,3.374837829,NotImp,-0.261384843
427,2035.718874,142.148445,-38.15653111,283,296,615,633,293,286,175,164,386,408,544,613,631,696,689,655,430,403,224,268,55,143,4004,4265,321,300,40,35,3,0,0,0,43,35,3816,3995,291,317,4089,4311,64,76,3970,4179,1047,1538,3982,4163,250,311,1300,521,1272,1.1,1028,2.5,8705,1976,93,232,87,1038,1987,111,265,364,909,41,37,4108,4325,176,203,4089,4311,23,25,2873,3161,3,3,4,0,0,0,0,18,1027,941,977,2203,1170,2186,4248,8148,1429,1114,630,102,70,2373,2095,60,242,71,463,VIC,0.066513498,0.038943136,0.081438089,0.093498737,4.274031193,0.526763152,0.008959338,0.085917758,0.01975649,0.132322536,0.982507951,249.60388,NotImp,0.02529856
428,5480.358517,151.9030507,-29.64501367,249,250,539,527,257,270,203,165,405,373,450,485,633,626,663,653,541,525,277,344,68,153,4002,4090,284,281,239,219,7,6,10,8,256,233,3779,3873,269,279,3919,4133,69,76,3845,4080,876,1062,3850,4020,415,260,1083,395,917,1.1,734,2.3,8545,1748,125,330,143,1154,1709,160,383,465,874,253,235,3841,3979,192,155,3918,4132,22,29,3118,3408,7,4,4,3,4,7,28,34,629,578,762,2328,1013,2287,4123,7873,1555,886,878,137,110,1954,1706,30,159,34,315,NSW,0.058396723,0.043066121,0.103674234,0.119588111,1.558920106,0.511818395,0.057219752,0.081090569,0.02890241,0.187924175,1.018540528,234.0022511,NotImp,0.108227199
429,12.64310458,115.6978052,-31.66756498,654,567,1634,1562,825,814,467,458,672,837,1529,1746,1453,1431,747,751,419,429,189,190,54,79,8159,8604,485,260,107,108,5,7,0,0,112,115,4238,4309,3911,4100,7511,7698,695,791,6456,6671,3081,3548,7975,8351,374,414,2219,709,2013,1,1872,3.1,17114,3750,124,331,73,2078,3866,173,502,264,1930,113,112,8084,8357,446,396,7511,7698,52,107,5339,5879,19,18,57,55,16,20,29,35,2313,2029,697,5208,1126,5195,5969,16325,1182,2850,1321,222,224,4815,4203,147,508,108,798,WA,0.071345098,0.054049316,0.038679521,0.040782939,1254.406569,0.53105463,0.013263219,0.554893368,0.026059013,0.085714286,1.028071845,35.18363004,NotImp,-0.04926356
430,8.891215409,145.3307311,-37.90424925,345,316,672,589,400,387,389,332,529,544,738,798,797,846,656,672,255,232,91,119,33,40,4731,4697,176,176,14,17,0,0,0,0,14,17,3866,3897,792,760,4480,4459,216,241,4406,4377,1885,2202,4633,4625,177,152,1690,635,1760,1.1,1509,2.8,9586,1842,91,334,68,1554,1854,127,463,168,1354,12,21,4673,4659,220,195,4480,4459,56,78,2077,2337,0,6,13,10,9,10,35,51,2131,1893,735,2882,1003,2708,3607,9259,1052,1889,414,146,110,2952,2685,121,466,129,675,VIC,0.068954726,0.075213854,0.039532701,0.040784396,969.1427801,0.508292479,0.003233545,0.209554605,0.026702827,0.130489204,1.079445423,33.78013145,NotImp,-0.222755104
431,2.755960472,149.1371368,-35.32533389,82,63,190,171,103,107,158,137,396,364,260,250,344,292,259,228,113,135,76,91,33,48,1891,1766,121,121,19,19,4,0,0,0,23,19,1413,1355,469,457,1595,1495,296,316,1745,1663,1289,1221,1824,1762,499,365,2500,1174,2877,1.1,2182,2.2,4451,727,39,122,36,818,719,40,143,113,639,26,17,1857,1796,131,72,1595,1496,27,33,989,1052,34,16,17,18,14,4,16,11,681,591,358,1243,446,1103,1962,3587,445,434,766,52,33,1265,1113,289,500,242,501,ACT,0.032576949,0.066277241,0.049865229,0.061545373,1185.049745,0.423854447,0.009433962,0.345462713,0.019092543,0.110736748,1.150857143,4.879198238,Imp,-0.25986564
432,1.301257728,149.1317343,-35.40523765,46,44,100,78,72,65,89,54,70,66,93,85,125,156,130,98,28,28,13,10,5,5,732,665,38,24,6,5,0,0,4,0,10,5,629,545,130,132,687,613,72,64,737,651,427,384,735,670,9,9,2200,1033,2771,1.1,2729,3.1,1423,342,6,38,3,235,340,14,39,15,160,9,3,748,675,14,12,687,615,6,9,530,483,6,4,3,5,0,0,3,0,178,144,128,480,127,429,491,1407,179,251,34,9,14,507,450,45,108,25,119,ACT,0.063246662,0.100491918,0.032303371,0.030196629,618.3575107,0.493679775,0.010533708,0.279494382,0.016151685,0.080758427,1.212264151,13.70621582,Imp,-0.427880048
